,genes,description,MF Terms,Receptor/Channel,Kinase/Phosphatase,Ubiquitin/E3,Vesicle/Transporters,GTP/ATP Regulators,Nucleic Acid Binding,Translation,Membrane/Cell Adhesion,Other Regulators,Scaffolds/Adaptors,Cytoskeletal,Calcium Ion Binding,Other Enzymes,Other protein binders,unknown functions,Function Total
473,HPRT1,hypoxanthine phosphoribosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:5157],"['guanine phosphoribosyltransferase activity', 'magnesium ion binding', 'hypoxanthine phosphoribosyltransferase activity', 'identical protein binding', 'nucleotide binding']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
475,KDM5A,lysine demethylase 5A [Source:HGNC Symbol;Acc:HGNC:9886],"['transcription coactivator activity', 'histone demethylase activity (H3-dimethyl-K4 specific)', 'chromatin DNA binding', 'zinc ion binding', 'dioxygenase activity', 'transcription regulatory region sequence-specific DNA binding', 'methylated histone binding', 'histone demethylase activity (H3-trimethyl-K4 specific)']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
476,OPTN,optineurin [Source:HGNC Symbol;Acc:HGNC:17142],"['small GTPase binding', 'protein-macromolecule adaptor activity', 'metal ion binding', 'protein C-terminus binding', 'K63-linked polyubiquitin modification-dependent protein binding', 'identical protein binding']",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
477,CAPNS1,calpain small subunit 1 [Source:HGNC Symbol;Acc:HGNC:1481],"['calcium ion binding', 'protein binding', 'calcium-dependent cysteine-type endopeptidase activity']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
479,KPNA2,karyopherin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6395],"['nuclear import signal receptor activity', 'histone deacetylase binding', 'nuclear localization sequence binding', 'RNA binding']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3
480,FHL1,four and a half LIM domains 1 [Source:HGNC Symbol;Acc:HGNC:3702],"['metal ion binding', 'ion channel binding']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
481,APBB1,amyloid beta precursor protein binding family B member 1 [Source:HGNC Symbol;Acc:HGNC:581],"['protein-containing complex binding', 'ubiquitin protein ligase binding', 'proline-rich region binding', 'amyloid-beta binding', 'tau protein binding', 'transcription factor binding', 'chromatin binding', 'histone binding']",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
482,UQCRC1,ubiquinol-cytochrome c reductase core protein 1 [Source:HGNC Symbol;Acc:HGNC:12585],"['protein-containing complex binding', 'ubiquitin protein ligase binding', 'metal ion binding', 'ubiquinol-cytochrome-c reductase activity']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
483,PDIA3,protein disulfide isomerase family A member 3 [Source:HGNC Symbol;Acc:HGNC:4606],"['identical protein binding', 'RNA binding', 'phospholipase C activity', 'protein disulfide isomerase activity', 'cysteine-type endopeptidase activity', 'peptide disulfide oxidoreductase activity']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
484,FOXO3,forkhead box O3 [Source:HGNC Symbol;Acc:HGNC:3821],"['DNA-binding transcription activator activity, RNA polymerase II-specific', 'RNA polymerase II cis-regulatory region sequence-specific DNA binding', 'transcription cofactor binding', 'DNA-binding transcription repressor activity, RNA polymerase II-specific', 'chromatin DNA binding', 'protein kinase binding', 'beta-catenin binding', 'mitochondrial transcription factor activity']",0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,5
486,SVIL,supervillin [Source:HGNC Symbol;Acc:HGNC:11480],"['actin filament binding', 'phosphatidylinositol-4,5-bisphosphate binding']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
487,ELMO2,engulfment and cell motility 2 [Source:HGNC Symbol;Acc:HGNC:17233],"['SH3 domain binding', 'small GTPase binding', 'receptor tyrosine kinase binding']",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
488,AHNAK,AHNAK nucleoprotein [Source:HGNC Symbol;Acc:HGNC:347],"['S100 protein binding', 'cadherin binding', 'RNA binding', 'structural molecule activity conferring elasticity']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
489,RFC1,replication factor C subunit 1 [Source:HGNC Symbol;Acc:HGNC:9969],"['enzyme activator activity', 'DNA clamp unloader activity', 'sequence-specific DNA binding', 'protein domain specific binding', 'ATP binding', 'double-stranded DNA binding', 'DNA clamp loader activity']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
490,HIVEP2,HIVEP zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:4921],"['RNA polymerase II cis-regulatory region sequence-specific DNA binding', 'metal ion binding', 'DNA-binding transcription factor activity, RNA polymerase II-specific']",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3
491,PSD,pleckstrin and Sec7 domain containing [Source:HGNC Symbol;Acc:HGNC:9507],"['guanyl-nucleotide exchange factor activity', 'phospholipid binding', 'protein binding']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
493,PPIB,peptidylprolyl isomerase B [Source:HGNC Symbol;Acc:HGNC:9255],"['RNA polymerase binding', 'cyclosporin A binding', 'RNA binding', 'collagen binding', 'unfolded protein binding', 'peptidyl-prolyl cis-trans isomerase activity']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
494,SPAG9,sperm associated antigen 9 [Source:HGNC Symbol;Acc:HGNC:14524],"['MAP-kinase scaffold activity', 'signaling receptor complex adaptor activity', 'kinesin binding', 'JUN kinase binding', 'identical protein binding']",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,4
495,SPAST,spastin [Source:HGNC Symbol;Acc:HGNC:11233],"['protein-containing complex binding', 'isomerase activity', 'ATP binding', 'beta-tubulin binding', 'microtubule binding', 'microtubule-severing ATPase activity', 'alpha-tubulin binding']",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
496,MOAP1,modulator of apoptosis 1 [Source:HGNC Symbol;Acc:HGNC:16658],['ubiquitin protein ligase binding'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
498,RAB1B,"RAB1B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18370]","['GTPase activity', 'GTP binding', 'protein binding']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
501,CSE1L,chromosome segregation 1 like [Source:HGNC Symbol;Acc:HGNC:2431],"['nuclear export signal receptor activity', 'small GTPase binding']",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3
503,NEBL,nebulette [Source:HGNC Symbol;Acc:HGNC:16932],"['actin filament binding', 'filamin binding', 'tropomyosin binding', 'structural constituent of muscle']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
504,IQSEC2,IQ motif and Sec7 domain ArfGEF 2 [Source:HGNC Symbol;Acc:HGNC:29059],['guanyl-nucleotide exchange factor activity'],0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
505,PSAP,prosaposin [Source:HGNC Symbol;Acc:HGNC:9498],"['protease binding', 'enzyme activator activity', 'ganglioside GM2 binding', 'beta-galactosidase activity', 'G protein-coupled receptor binding', 'lipid antigen binding', 'ganglioside GM1 binding', 'ganglioside GT1b binding', 'phospholipid binding', 'ganglioside GM3 binding', 'ganglioside GP1c binding', 'protein homodimerization activity']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
506,CBX5,chromobox 5 [Source:HGNC Symbol;Acc:HGNC:1555],"['histone deacetylase binding', 'protein-macromolecule adaptor activity', 'ribonucleoprotein complex binding', 'methylated histone binding', 'repressing transcription factor binding', 'chromatin binding', 'identical protein binding']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
507,DPP6,dipeptidyl peptidase like 6 [Source:HGNC Symbol;Acc:HGNC:3010],"['serine-type peptidase activity', 'potassium channel regulator activity']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
508,ANXA7,annexin A7 [Source:HGNC Symbol;Acc:HGNC:545],"['calcium ion binding', 'RNA binding', 'calcium-dependent protein binding', 'calcium-dependent phospholipid binding', 'integrin binding']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2
509,LGALS3,galectin 3 [Source:HGNC Symbol;Acc:HGNC:6563],"['protein phosphatase binding', 'chemoattractant activity', 'protein phosphatase inhibitor activity', 'RNA binding', 'carbohydrate binding', 'IgE binding', 'laminin binding']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
512,RAB9A,"RAB9A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9792]","['GTPase activity', 'GTP binding', 'GDP binding', 'identical protein binding']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
513,CAST,calpastatin [Source:HGNC Symbol;Acc:HGNC:1515],"['cadherin binding', 'RNA binding', 'calcium-dependent cysteine-type endopeptidase inhibitor activity']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
515,CALU,calumenin [Source:HGNC Symbol;Acc:HGNC:1458],"['calcium ion binding', 'protein binding']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
517,HYOU1,hypoxia up-regulated 1 [Source:HGNC Symbol;Acc:HGNC:16931],"['adenyl-nucleotide exchange factor activity', 'ATP binding', 'chaperone binding', 'unfolded protein binding']",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3
518,CCT7,chaperonin containing TCP1 subunit 7 [Source:HGNC Symbol;Acc:HGNC:1622],"['ATP binding', 'unfolded protein binding', 'identical protein binding']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
519,CCDC85B,coiled-coil domain containing 85B [Source:HGNC Symbol;Acc:HGNC:24926],['delta-catenin binding'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
521,SCG3,secretogranin III [Source:HGNC Symbol;Acc:HGNC:13707],"['RNA binding', 'protein binding']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
522,PLXNB2,plexin B2 [Source:HGNC Symbol;Acc:HGNC:9104],"['semaphorin receptor activity', 'protein binding']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
523,SIRT2,sirtuin 2 [Source:HGNC Symbol;Acc:HGNC:10886],"['ubiquitin binding', 'histone deacetylase binding', 'tubulin deacetylase activity', 'NAD+ ADP-ribosyltransferase activity', 'NAD-dependent histone deacetylase activity (H4-K16 specific)', 'transcription factor binding', 'NAD+ binding', 'histone acetyltransferase binding', 'chromatin binding', 'zinc ion binding']",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3
525,BECN1,beclin 1 [Source:HGNC Symbol;Acc:HGNC:1034],"['protein kinase binding', 'GTPase binding', 'ubiquitin protein ligase binding', 'phosphatidylinositol 3-kinase binding']",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3
527,ARID1B,AT-rich interaction domain 1B [Source:HGNC Symbol;Acc:HGNC:18040],"['DNA binding', 'nucleosome binding', 'protein binding', 'transcription coactivator activity']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
528,DICER1,"dicer 1, ribonuclease III [Source:HGNC Symbol;Acc:HGNC:17098]","['deoxyribonuclease I activity', 'protein domain specific binding', 'DNA binding', 'ATP binding', 'ribonuclease III activity', 'metal ion binding', 'siRNA binding', 'double-stranded RNA binding', 'helicase activity', 'pre-miRNA binding']",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3
530,SLIT3,slit guidance ligand 3 [Source:HGNC Symbol;Acc:HGNC:11087],"['calcium ion binding', 'Roundabout binding', 'heparin binding']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
531,RC3H1,ring finger and CCCH-type domains 1 [Source:HGNC Symbol;Acc:HGNC:29434],"['protein binding', ""mRNA 3'-UTR binding"", 'ubiquitin protein ligase activity', 'RNA stem-loop binding', 'miRNA binding', 'double-stranded RNA binding', 'zinc ion binding']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
532,CBX6,chromobox 6 [Source:HGNC Symbol;Acc:HGNC:1556],"['protein binding', 'single-stranded RNA binding']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
533,RAP1B,"RAP1B, member of RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9857]","['protein-containing complex binding', 'protein binding', 'GTPase activity', 'GDP binding', 'GTP binding']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
534,DOCK5,dedicator of cytokinesis 5 [Source:HGNC Symbol;Acc:HGNC:23476],"['GTPase activator activity', 'guanyl-nucleotide exchange factor activity', 'protein binding']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
535,HDGF,heparin binding growth factor [Source:HGNC Symbol;Acc:HGNC:4856],"['transcription corepressor binding', 'transcription corepressor activity', 'RNA binding', 'growth factor activity', 'double-stranded DNA binding', 'heparin binding', 'nucleotide binding']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
536,SDF4,stromal cell derived factor 4 [Source:HGNC Symbol;Acc:HGNC:24188],"['calcium ion binding', 'identical protein binding']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
537,GNAZ,G protein subunit alpha z [Source:HGNC Symbol;Acc:HGNC:4395],"['GTPase activity', 'G-protein beta/gamma-subunit complex binding', 'GTP binding', 'metal ion binding', 'G protein-coupled serotonin receptor binding']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
538,GNAQ,G protein subunit alpha q [Source:HGNC Symbol;Acc:HGNC:4390],"['GTPase activity', 'G-protein beta/gamma-subunit complex binding', 'GTP binding', 'metal ion binding', 'GTPase activator activity', 'type 2A serotonin receptor binding']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
540,FEZ1,fasciculation and elongation protein zeta 1 [Source:HGNC Symbol;Acc:HGNC:3659],"['protein kinase C binding', 'gamma-tubulin binding', 'protein N-terminus binding']",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
541,NCKAP1,NCK associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7666],['small GTPase binding'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
542,NLGN1,neuroligin 1 [Source:HGNC Symbol;Acc:HGNC:14291],"['protein-containing complex binding', 'PDZ domain binding', 'neurexin family protein binding', 'scaffold protein binding', 'amyloid-beta binding', 'cell adhesion molecule binding', 'signaling receptor activity', 'identical protein binding']",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
543,IQSEC1,IQ motif and Sec7 domain ArfGEF 1 [Source:HGNC Symbol;Acc:HGNC:29112],"['guanyl-nucleotide exchange factor activity', 'lipid binding', 'protein binding']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
544,PKP4,plakophilin 4 [Source:HGNC Symbol;Acc:HGNC:9026],['cadherin binding'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
545,HNRNPA3,heterogeneous nuclear ribonucleoprotein A3 [Source:HGNC Symbol;Acc:HGNC:24941],"['RNA transmembrane transporter activity', 'protein binding', 'mRNA binding']",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3
547,RERE,arginine-glutamic acid dipeptide repeats [Source:HGNC Symbol;Acc:HGNC:9965],"['transcription corepressor activity', 'transcription coactivator activity', 'RNA polymerase II transcription factor binding', 'sequence-specific DNA binding', 'chromatin binding', 'zinc ion binding']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
548,TSC1,TSC complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:12362],"['ATPase inhibitor activity', 'protein N-terminus binding', 'Hsp70 protein binding', 'chaperone binding', 'Hsp90 protein binding']",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
550,DOCK4,dedicator of cytokinesis 4 [Source:HGNC Symbol;Acc:HGNC:19192],"['guanyl-nucleotide exchange factor activity', 'PDZ domain binding', 'small GTPase binding', 'SH3 domain binding', 'GTPase activator activity', 'receptor tyrosine kinase binding']",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4
551,SUN2,Sad1 and UNC84 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:14210],"['cytoskeleton-nuclear membrane anchor activity', 'microtubule binding', 'identical protein binding', 'lamin binding']",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2
552,BAZ1B,bromodomain adjacent to zinc finger domain 1B [Source:HGNC Symbol;Acc:HGNC:961],"['protein binding', 'ATP binding', 'non-membrane spanning protein tyrosine kinase activity', 'histone kinase activity', 'zinc ion binding']",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3
553,CYB5R3,cytochrome b5 reductase 3 [Source:HGNC Symbol;Acc:HGNC:2873],"['protein binding', 'FAD binding', 'NAD binding', 'ADP binding', 'cytochrome-b5 reductase activity, acting on NAD(P)H', 'nitrite reductase (NO-forming) activity', 'AMP binding']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
554,DIAPH1,diaphanous related formin 1 [Source:HGNC Symbol;Acc:HGNC:2876],"['signaling receptor binding', 'small GTPase binding', 'RNA binding', 'actin binding', 'ion channel binding']",1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,4
555,SUPT5H,"SPT5 homolog, DSIF elongation factor subunit [Source:HGNC Symbol;Acc:HGNC:11469]","['enzyme binding', 'chromatin binding', 'protein heterodimerization activity', 'mRNA binding']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
556,PRDX5,peroxiredoxin 5 [Source:HGNC Symbol;Acc:HGNC:9355],"['RNA polymerase III transcription regulatory region sequence-specific DNA binding', 'thioredoxin peroxidase activity', 'cysteine-type endopeptidase inhibitor activity involved in apoptotic process', 'protein binding']",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3
557,MTPN,myotrophin [Source:HGNC Symbol;Acc:HGNC:15667],['sequence-specific DNA binding'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
559,RAB15,"RAB15, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:20150]","['GTPase activity', 'GTP binding', 'protein binding']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
560,SNX9,sorting nexin 9 [Source:HGNC Symbol;Acc:HGNC:14973],"['Arp2/3 complex binding', 'ubiquitin protein ligase binding', '1-phosphatidylinositol binding', 'cadherin binding', 'protein homodimerization activity']",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2
561,MED29,mediator complex subunit 29 [Source:HGNC Symbol;Acc:HGNC:23074],"['transcription coregulator activity', 'transcription factor binding']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
562,OFD1,OFD1 centriole and centriolar satellite protein [Source:HGNC Symbol;Acc:HGNC:2567],"['gamma-tubulin binding', 'alpha-tubulin binding', 'identical protein binding']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
563,ANKFY1,ankyrin repeat and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20763],"['phosphatidylinositol phosphate binding', 'metal ion binding', 'small GTPase binding']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
564,PCNA,proliferating cell nuclear antigen [Source:HGNC Symbol;Acc:HGNC:8729],"['purine-specific mismatch base pair DNA N-glycosylase activity', 'estrogen receptor binding', 'damaged DNA binding', 'identical protein binding', 'DNA polymerase binding', 'dinucleotide insertion or deletion binding', 'MutLalpha complex binding', 'protein C-terminus binding', 'histone acetyltransferase binding', 'DNA polymerase processivity factor activity', 'chromatin binding', 'receptor tyrosine kinase binding']",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
565,SORT1,sortilin 1 [Source:HGNC Symbol;Acc:HGNC:11186],"['nerve growth factor binding', 'neurotensin receptor activity, non-G protein-coupled', 'retromer complex binding', 'nerve growth factor receptor activity', 'enzyme binding']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
567,SRRM1,serine and arginine repetitive matrix 1 [Source:HGNC Symbol;Acc:HGNC:16638],"['DNA binding', 'RNA binding', 'protein binding']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
571,PGAM1,phosphoglycerate mutase 1 [Source:HGNC Symbol;Acc:HGNC:8888],"['bisphosphoglycerate mutase activity', 'phosphoglycerate mutase activity', 'hydrolase activity', 'protein kinase binding']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,LDHB,lactate dehydrogenase B [Source:HGNC Symbol;Acc:HGNC:6541],"['L-lactate dehydrogenase activity', 'identical protein binding']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8,MDH1,malate dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:6970],"['L-malate dehydrogenase activity', 'diiodophenylpyruvate reductase activity', 'malic enzyme activity', 'protein binding']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9,MACROD2,mono-ADP ribosylhydrolase 2 [Source:HGNC Symbol;Acc:HGNC:16126],"['deacetylase activity', 'ADP-ribosylglutamate hydrolase activity']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
13,CA11,carbonic anhydrase 11 [Source:HGNC Symbol;Acc:HGNC:1370],"['hydro-lyase activity', 'zinc ion binding']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15,HSD17B4,hydroxysteroid 17-beta dehydrogenase 4 [Source:HGNC Symbol;Acc:HGNC:5213],"['3-hydroxyacyl-CoA dehydrogenase activity', 'isomerase activity', '3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA hydratase activity', 'enoyl-CoA hydratase activity', '17-beta-hydroxysteroid dehydrogenase (NAD+) activity', 'long-chain-enoyl-CoA hydratase activity', 'protein homodimerization activity']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20,TNKS,tankyrase [Source:HGNC Symbol;Acc:HGNC:11941],"['protein ADP-ribosylase activity', 'zinc ion binding', 'histone binding', 'NAD+ ADP-ribosyltransferase activity']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24,SULT4A1,sulfotransferase family 4A member 1 [Source:HGNC Symbol;Acc:HGNC:14903],"['sulfotransferase activity', 'identical protein binding']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
27,ACOT7,acyl-CoA thioesterase 7 [Source:HGNC Symbol;Acc:HGNC:24157],"['myristoyl-CoA hydrolase activity', 'long-chain fatty acyl-CoA binding', 'carboxylic ester hydrolase activity', 'palmitoyl-CoA hydrolase activity', 'protein homodimerization activity']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
