,genes,description,avg_scores,syngo,syndb,synsysnet,cortex,striatum,fetal,ngn2,Lit Sum,Exp Sum,All Sum,SynSig,Synapse_Status,Synapse Percentile
639,ASTN1,astrotactin 1 [Source:HGNC Symbol;Acc:HGNC:773],4.3267155622682285,0,1,1,1,1,0,0,2,2,4,no,no,80.21369212504946
4685,MARK4,microtubule affinity regulating kinase 4 [Source:HGNC Symbol;Acc:HGNC:13538],4.32669725025393,0,0,0,1,0,0,1,0,2,2,no,no,80.20379897111201
5914,PCNP,PEST proteolytic signal containing nuclear protein [Source:HGNC Symbol;Acc:HGNC:30023],4.326646619182946,0,0,0,0,0,0,0,0,0,0,no,no,80.19390581717451
6050,PGM2L1,phosphoglucomutase 2 like 1 [Source:HGNC Symbol;Acc:HGNC:20898],4.326420267493328,0,1,0,1,0,0,1,1,2,3,no,no,80.18401266323704
2382,EFNB1,ephrin B1 [Source:HGNC Symbol;Acc:HGNC:3226],4.3263962016965705,1,0,0,0,0,1,0,1,1,2,no,no,80.17411950929956
459,APMAP,adipocyte plasma membrane associated protein [Source:HGNC Symbol;Acc:HGNC:13238],4.3263670395087575,0,0,0,0,0,1,1,0,2,2,no,no,80.16422635536209
7576,SH2D5,SH2 domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28819],4.32618996891494,0,0,0,1,0,0,0,0,1,1,no,no,80.15433320142462
4899,MME,membrane metalloendopeptidase [Source:HGNC Symbol;Acc:HGNC:7154],4.325956330997529,0,0,0,0,0,0,0,0,0,0,no,no,80.14444004748715
4312,L3MBTL1,L3MBTL histone methyl-lysine binding protein 1 [Source:HGNC Symbol;Acc:HGNC:15905],4.325858775330237,0,0,0,0,0,0,0,0,0,0,no,no,80.13454689354967
2616,EVL,Enah/Vasp-like [Source:HGNC Symbol;Acc:HGNC:20234],4.325739080983918,0,1,0,1,1,0,1,1,3,4,no,no,80.12465373961219
347,AMFR,autocrine motility factor receptor [Source:HGNC Symbol;Acc:HGNC:463],4.325735977921304,0,0,0,0,0,0,0,0,0,0,no,no,80.11476058567472
925,BRSK1,BR serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:18994],4.3255265704010775,0,0,1,1,1,1,1,1,4,5,no,no,80.10486743173723
1148,CCKBR,cholecystokinin B receptor [Source:HGNC Symbol;Acc:HGNC:1571],4.325457600513729,0,0,0,1,0,0,0,0,1,1,no,no,80.09497427779976
8132,SRPRB,SRP receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:24085],4.32542685509602,0,1,0,1,1,0,1,1,3,4,no,no,80.08508112386228
674,ATL1,atlastin GTPase 1 [Source:HGNC Symbol;Acc:HGNC:11231],4.3254019446579886,0,1,0,1,0,0,1,1,2,3,no,no,80.07518796992481
4349,LATS2,large tumor suppressor kinase 2 [Source:HGNC Symbol;Acc:HGNC:6515],4.324938658615667,0,0,0,0,0,0,0,0,0,0,no,no,80.06529481598734
9526,YAF2,YY1 associated factor 2 [Source:HGNC Symbol;Acc:HGNC:17363],4.324791188410132,0,0,0,0,0,0,0,0,0,0,no,no,80.05540166204986
4272,KRT5,keratin 5 [Source:HGNC Symbol;Acc:HGNC:6442],4.324452419450909,0,1,0,0,0,1,1,1,2,3,no,no,80.04550850811239
2113,DIS3,"DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease [Source:HGNC Symbol;Acc:HGNC:20604]",4.324438594307913,0,0,0,0,0,0,1,0,1,1,no,no,80.03561535417491
4229,KNDC1,kinase non-catalytic C-lobe domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29374],4.324349772419905,0,0,0,0,0,0,0,0,0,0,no,no,80.02572220023744
8244,STOML2,stomatin like 2 [Source:HGNC Symbol;Acc:HGNC:14559],4.324019430046199,0,1,0,1,1,1,1,1,4,5,no,no,80.01582904629996
888,BOC,"BOC cell adhesion associated, oncogene regulated [Source:HGNC Symbol;Acc:HGNC:17173]",4.323991759760975,0,0,0,0,0,0,0,0,0,0,no,no,80.00593589236249
9397,VPS53,VPS53 subunit of GARP complex [Source:HGNC Symbol;Acc:HGNC:25608],4.323643978225379,0,1,0,1,1,0,1,1,3,4,no,no,79.996042738425
4855,MICU3,mitochondrial calcium uptake family member 3 [Source:HGNC Symbol;Acc:HGNC:27820],4.3235599577015975,0,0,0,0,0,0,0,0,0,0,no,no,79.98614958448753
4644,MAP3K2,mitogen-activated protein kinase kinase kinase 2 [Source:HGNC Symbol;Acc:HGNC:6854],4.323539480306428,0,0,0,0,0,0,0,0,0,0,no,no,79.97625643055007
5443,NMNAT2,nicotinamide nucleotide adenylyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16789],4.323534164940042,0,0,0,0,0,0,0,0,0,0,no,no,79.96636327661258
7944,SNN,stannin [Source:HGNC Symbol;Acc:HGNC:11149],4.323433505587109,0,0,0,0,0,0,0,0,0,0,no,no,79.95647012267511
2755,FBXL17,F-box and leucine rich repeat protein 17 [Source:HGNC Symbol;Acc:HGNC:13615],4.323345495500689,0,0,0,0,0,0,0,0,0,0,no,no,79.94657696873762
3987,IVNS1ABP,influenza virus NS1A binding protein [Source:HGNC Symbol;Acc:HGNC:16951],4.3232865043515485,0,0,0,0,0,0,0,0,0,0,no,no,79.93668381480016
1314,CDK13,cyclin dependent kinase 13 [Source:HGNC Symbol;Acc:HGNC:1733],4.322871997025027,0,0,0,0,0,0,0,0,0,0,no,no,79.92679066086268
2120,DLC1,DLC1 Rho GTPase activating protein [Source:HGNC Symbol;Acc:HGNC:2897],4.322684100592348,0,0,0,0,0,0,0,0,0,0,no,no,79.9168975069252
6386,PPFIBP1,PPFIA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9249],4.322645767931875,0,0,1,0,0,0,1,1,1,2,no,no,79.90700435298774
7726,SLC25A13,solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983],4.322207148210087,0,1,0,1,1,0,1,1,3,4,no,no,79.89711119905026
5768,PABPN1,poly(A) binding protein nuclear 1 [Source:HGNC Symbol;Acc:HGNC:8565],4.322187695620056,0,0,0,0,0,1,1,0,2,2,no,no,79.8872180451128
6442,PPP2R5A,protein phosphatase 2 regulatory subunit B'alpha [Source:HGNC Symbol;Acc:HGNC:9309],4.322052104266332,0,0,0,0,0,0,0,0,0,0,no,no,79.8773248911753
5302,NDUFAF4,NADH:ubiquinone oxidoreductase complex assembly factor 4 [Source:HGNC Symbol;Acc:HGNC:21034],4.321413058291768,0,0,0,1,0,0,0,0,1,1,no,no,79.86743173723785
4234,KPNA3,karyopherin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6396],4.321204235581326,0,0,0,0,0,0,1,0,1,1,no,no,79.85753858330034
7261,RRP12,ribosomal RNA processing 12 homolog [Source:HGNC Symbol;Acc:HGNC:29100],4.3211068553491065,0,0,0,0,0,0,1,0,1,1,no,no,79.84764542936288
3727,IBTK,inhibitor of Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:17853],4.321051357851603,0,0,0,0,0,0,0,0,0,0,no,no,79.8377522754254
8825,TONSL,"tonsoku like, DNA repair protein [Source:HGNC Symbol;Acc:HGNC:7801]",4.320985472393334,0,0,0,0,0,0,0,0,0,0,no,no,79.82785912148795
3800,IGSF21,immunoglobin superfamily member 21 [Source:HGNC Symbol;Acc:HGNC:28246],4.320965957363969,0,1,0,1,0,1,1,1,3,4,no,no,79.81796596755045
7966,SNTB2,syntrophin beta 2 [Source:HGNC Symbol;Acc:HGNC:11169],4.320840421998997,0,1,0,0,0,0,0,1,0,1,no,no,79.80807281361298
7529,SEZ6,seizure related 6 homolog [Source:HGNC Symbol;Acc:HGNC:15955],4.32073630154935,0,0,0,0,0,1,0,0,1,1,no,no,79.7981796596755
9228,UNC119,unc-119 lipid binding chaperone [Source:HGNC Symbol;Acc:HGNC:12565],4.320693668857493,0,0,0,0,0,0,1,0,1,1,no,no,79.78828650573803
922,BRMS1L,BRMS1 like transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:20512],4.320620753405457,0,0,0,0,0,0,0,0,0,0,no,no,79.77839335180056
999,CACNA1I,calcium voltage-gated channel subunit alpha1 I [Source:HGNC Symbol;Acc:HGNC:1396],4.320550507046169,0,0,0,0,0,0,1,0,1,1,no,no,79.76850019786308
9453,WDR5,WD repeat domain 5 [Source:HGNC Symbol;Acc:HGNC:12757],4.3201826244062795,0,0,0,0,0,0,1,0,1,1,no,no,79.75860704392561
4493,LRIG1,leucine rich repeats and immunoglobulin like domains 1 [Source:HGNC Symbol;Acc:HGNC:17360],4.320020846772336,0,0,0,0,0,0,0,0,0,0,no,no,79.74871388998812
5146,MYO15A,myosin XVA [Source:HGNC Symbol;Acc:HGNC:7594],4.3199242631431245,0,0,0,0,0,0,0,0,0,0,no,no,79.73882073605066
2411,EIF2AK2,eukaryotic translation initiation factor 2 alpha kinase 2 [Source:HGNC Symbol;Acc:HGNC:9437],4.31981646899378,0,1,0,0,0,0,1,1,1,2,no,no,79.72892758211317
1821,CTBP2,C-terminal binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2495],4.319529838889034,1,0,1,1,0,1,1,2,3,5,no,no,79.7190344281757
8226,STK24,serine/threonine kinase 24 [Source:HGNC Symbol;Acc:HGNC:11403],4.319381463873171,0,0,0,0,0,0,1,0,1,1,no,no,79.70914127423822
3992,JAG1,jagged canonical Notch ligand 1 [Source:HGNC Symbol;Acc:HGNC:6188],4.3193117091904805,0,0,0,0,0,0,0,0,0,0,no,no,79.69924812030075
1729,CPNE9,copine family member 9 [Source:HGNC Symbol;Acc:HGNC:24336],4.3192924719646575,0,0,0,1,1,0,0,0,2,2,no,no,79.68935496636328
301,ALDH3A2,aldehyde dehydrogenase 3 family member A2 [Source:HGNC Symbol;Acc:HGNC:403],4.319173107859487,0,1,0,1,0,1,1,1,3,4,no,no,79.6794618124258
4076,KCNQ3,potassium voltage-gated channel subfamily Q member 3 [Source:HGNC Symbol;Acc:HGNC:6297],4.319064875276667,0,0,0,0,0,0,0,0,0,0,no,no,79.66956865848833
908,BRD4,bromodomain containing 4 [Source:HGNC Symbol;Acc:HGNC:13575],4.31891334585898,0,0,0,0,0,0,0,0,0,0,no,no,79.65967550455085
3928,IRS4,insulin receptor substrate 4 [Source:HGNC Symbol;Acc:HGNC:6128],4.318734246493522,0,0,0,0,0,0,0,0,0,0,no,no,79.64978235061338
5900,PCDHGC5,"protocadherin gamma subfamily C, 5 [Source:HGNC Symbol;Acc:HGNC:8718]",4.31855693306023,0,0,0,0,0,0,0,0,0,0,no,no,79.63988919667591
6605,PSMD10,"proteasome 26S subunit, non-ATPase 10 [Source:HGNC Symbol;Acc:HGNC:9555]",4.318402063922395,0,0,0,0,0,0,0,0,0,0,no,no,79.62999604273844
8828,TOP3A,DNA topoisomerase III alpha [Source:HGNC Symbol;Acc:HGNC:11992],4.318284274587632,0,0,0,0,0,0,0,0,0,0,no,no,79.62010288880093
8772,TNFRSF14,TNF receptor superfamily member 14 [Source:HGNC Symbol;Acc:HGNC:11912],4.318284126911522,0,0,0,0,0,0,0,0,0,0,no,no,79.61020973486347
9102,TXLNA,taxilin alpha [Source:HGNC Symbol;Acc:HGNC:30685],4.318237525807023,0,0,0,0,0,0,0,0,0,0,no,no,79.600316580926
6606,PSMD11,"proteasome 26S subunit, non-ATPase 11 [Source:HGNC Symbol;Acc:HGNC:9556]",4.318227450522653,0,1,0,1,0,1,1,1,3,4,no,no,79.59042342698852
164,ADAMTSL4,ADAMTS like 4 [Source:HGNC Symbol;Acc:HGNC:19706],4.3181544203632765,0,0,0,0,0,0,0,0,0,0,no,no,79.58053027305104
5807,PARD3B,par-3 family cell polarity regulator beta [Source:HGNC Symbol;Acc:HGNC:14446],4.317805053349098,0,0,0,0,0,0,0,0,0,0,no,no,79.57063711911356
8128,SRP9,signal recognition particle 9 [Source:HGNC Symbol;Acc:HGNC:11304],4.317492167257719,0,0,0,0,0,0,0,0,0,0,no,no,79.5607439651761
1736,CPSF6,cleavage and polyadenylation specific factor 6 [Source:HGNC Symbol;Acc:HGNC:13871],4.317319978434759,0,0,0,1,0,0,1,0,2,2,no,no,79.55085081123862
1433,CHCHD2,coiled-coil-helix-coiled-coil-helix domain containing 2 [Source:HGNC Symbol;Acc:HGNC:21645],4.317221025144134,0,0,0,0,0,0,0,0,0,0,no,no,79.54095765730116
1110,CBX8,chromobox 8 [Source:HGNC Symbol;Acc:HGNC:15962],4.31714229394825,0,0,0,0,0,0,0,0,0,0,no,no,79.53106450336368
5,AAGAB,alpha and gamma adaptin binding protein [Source:HGNC Symbol;Acc:HGNC:25662],4.317117695220839,0,0,0,0,0,0,1,0,1,1,no,no,79.5211713494262
6189,PLA2G6,phospholipase A2 group VI [Source:HGNC Symbol;Acc:HGNC:9039],4.316999021703613,0,0,0,0,0,0,0,0,0,0,no,no,79.51127819548874
383,ANKRD26,ankyrin repeat domain 26 [Source:HGNC Symbol;Acc:HGNC:29186],4.31686327421175,0,0,0,0,0,0,0,0,0,0,no,no,79.50138504155125
1156,CCND1,cyclin D1 [Source:HGNC Symbol;Acc:HGNC:1582],4.316854426058591,0,0,0,0,0,0,0,0,0,0,no,no,79.49149188761378
2174,DNAJC11,DnaJ heat shock protein family (Hsp40) member C11 [Source:HGNC Symbol;Acc:HGNC:25570],4.316822745104367,0,1,1,1,1,1,1,2,4,6,no,no,79.4815987336763
8978,TRPC5,transient receptor potential cation channel subfamily C member 5 [Source:HGNC Symbol;Acc:HGNC:12337],4.316771605211295,0,0,0,0,0,0,0,0,0,0,no,no,79.47170557973882
1100,CBR1,carbonyl reductase 1 [Source:HGNC Symbol;Acc:HGNC:1548],4.316697751985917,0,0,0,0,0,0,1,0,1,1,no,no,79.46181242580134
8341,SYNDIG1,synapse differentiation inducing 1 [Source:HGNC Symbol;Acc:HGNC:15885],4.3165192408871915,0,0,0,0,0,0,0,0,0,0,no,no,79.45191927186387
7239,RPS6KA5,ribosomal protein S6 kinase A5 [Source:HGNC Symbol;Acc:HGNC:10434],4.316493017261953,0,0,0,0,0,0,0,0,0,0,no,no,79.44202611792639
2474,EMC2,ER membrane protein complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:28963],4.316365481178735,0,0,0,0,0,0,1,0,1,1,no,no,79.43213296398892
9276,USP13,ubiquitin specific peptidase 13 [Source:HGNC Symbol;Acc:HGNC:12611],4.316175238621308,0,0,0,0,0,0,0,0,0,0,no,no,79.42223981005145
5621,NUP214,nucleoporin 214 [Source:HGNC Symbol;Acc:HGNC:8064],4.316082769779676,0,0,0,0,0,0,1,0,1,1,no,no,79.41234665611397
751,B3GNT4,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:15683]",4.315795419288881,0,0,0,0,0,0,0,0,0,0,no,no,79.4024535021765
7550,SFXN1,sideroflexin 1 [Source:HGNC Symbol;Acc:HGNC:16085],4.315714517431505,0,1,0,0,0,1,1,1,2,3,no,no,79.39256034823902
4343,LARS2,"leucyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:17095]",4.315595448189997,0,0,0,0,0,0,1,0,1,1,no,no,79.38266719430155
1505,CISD1,CDGSH iron sulfur domain 1 [Source:HGNC Symbol;Acc:HGNC:30880],4.315289411557732,0,1,0,1,1,0,0,1,2,3,no,no,79.37277404036406
8870,TPRG1L,tumor protein p63 regulated 1 like [Source:HGNC Symbol;Acc:HGNC:27007],4.315281749779657,0,0,0,0,0,0,0,0,0,0,no,no,79.3628808864266
4056,KCNH2,potassium voltage-gated channel subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:6251],4.314750291638083,0,0,0,0,0,0,0,0,0,0,no,no,79.35298773248911
4482,LPP,LIM domain containing preferred translocation partner in lipoma [Source:HGNC Symbol;Acc:HGNC:6679],4.314436772942906,0,0,0,0,0,0,1,0,1,1,no,no,79.34309457855164
4676,MAPKAP1,MAPK associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18752],4.314256581832759,0,0,0,0,0,0,0,0,0,0,no,no,79.33320142461417
9556,YY1,YY1 transcription factor [Source:HGNC Symbol;Acc:HGNC:12856],4.314254573976519,0,0,0,0,0,0,0,0,0,0,no,no,79.32330827067669
2595,ESYT1,extended synaptotagmin 1 [Source:HGNC Symbol;Acc:HGNC:29534],4.314216280118743,0,0,0,0,0,1,1,0,2,2,no,no,79.31341511673922
8140,SRSF11,serine and arginine rich splicing factor 11 [Source:HGNC Symbol;Acc:HGNC:10782],4.3140702844092855,0,0,0,0,0,0,0,0,0,0,no,no,79.30352196280174
8972,TRO,trophinin [Source:HGNC Symbol;Acc:HGNC:12326],4.313925537693486,0,0,0,0,0,0,0,0,0,0,no,no,79.29362880886427
8356,SYT3,synaptotagmin 3 [Source:HGNC Symbol;Acc:HGNC:11511],4.313899418962643,1,0,1,1,0,0,1,2,2,4,no,no,79.2837356549268
338,ALYREF,Aly/REF export factor [Source:HGNC Symbol;Acc:HGNC:19071],4.313722891183703,0,0,0,0,1,1,1,0,3,3,no,no,79.27384250098932
1927,DAB2,DAB adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:2662],4.313611535260152,0,0,0,0,0,0,0,0,0,0,no,no,79.26394934705183
3742,IDH3A,isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:5384],4.313433972405054,0,1,0,1,1,0,1,1,3,4,no,no,79.25405619311438
1373,CENPB,centromere protein B [Source:HGNC Symbol;Acc:HGNC:1852],4.313420451680998,0,0,0,0,0,0,0,0,0,0,no,no,79.24416303917687
9255,UQCRC2,ubiquinol-cytochrome c reductase core protein 2 [Source:HGNC Symbol;Acc:HGNC:12586],4.313335765427107,0,1,0,1,1,1,1,1,4,5,no,no,79.23426988523941
7828,SLC4A8,solute carrier family 4 member 8 [Source:HGNC Symbol;Acc:HGNC:11034],4.313146444388749,0,0,0,1,0,0,1,0,2,2,no,no,79.22437673130193
9200,UBXN7,UBX domain protein 7 [Source:HGNC Symbol;Acc:HGNC:29119],4.3130503035206464,0,0,0,0,0,0,0,0,0,0,no,no,79.21448357736445
9033,TTBK1,tau tubulin kinase 1 [Source:HGNC Symbol;Acc:HGNC:19140],4.3130410154697705,0,0,0,1,0,0,1,0,2,2,no,no,79.20459042342698
4834,MGAT4C,MGAT4 family member C [Source:HGNC Symbol;Acc:HGNC:30871],4.312884459690143,0,0,0,0,0,0,0,0,0,0,no,no,79.19469726948952
8355,SYT17,synaptotagmin 17 [Source:HGNC Symbol;Acc:HGNC:24119],4.312787711601387,0,1,0,1,0,0,0,1,1,2,no,no,79.18480411555204
1607,CNN3,calponin 3 [Source:HGNC Symbol;Acc:HGNC:2157],4.312708616163022,1,0,0,1,0,0,1,1,2,3,no,no,79.17491096161456
7848,SLC9A1,solute carrier family 9 member A1 [Source:HGNC Symbol;Acc:HGNC:11071],4.3126644023574565,0,0,0,1,1,0,0,0,2,2,no,no,79.1650178076771
1879,CYB561,cytochrome b561 [Source:HGNC Symbol;Acc:HGNC:2571],4.312304381270343,0,0,0,0,0,0,0,0,0,0,no,no,79.15512465373959
7911,SMCHD1,structural maintenance of chromosomes flexible hinge domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29090],4.312300263013435,0,0,0,0,0,0,1,0,1,1,no,no,79.14523149980214
1430,CHAF1A,chromatin assembly factor 1 subunit A [Source:HGNC Symbol;Acc:HGNC:1910],4.3119785094488,0,0,0,0,0,0,0,0,0,0,no,no,79.13533834586467
6699,PURB,purine rich element binding protein B [Source:HGNC Symbol;Acc:HGNC:9702],4.311791240138362,0,1,0,1,1,0,1,1,3,4,no,no,79.12544519192718
1109,CBX7,chromobox 7 [Source:HGNC Symbol;Acc:HGNC:1557],4.311779032689799,0,0,0,0,0,0,0,0,0,0,no,no,79.11555203798972
8654,TLE3,"TLE family member 3, transcriptional corepressor [Source:HGNC Symbol;Acc:HGNC:11839]",4.311752989490044,0,0,0,0,0,0,0,0,0,0,no,no,79.10565888405223
5368,NFE2L1,"nuclear factor, erythroid 2 like 1 [Source:HGNC Symbol;Acc:HGNC:7781]",4.3116626199456975,0,0,0,0,0,0,0,0,0,0,no,no,79.09576573011476
5781,PAG1,phosphoprotein membrane anchor with glycosphingolipid microdomains 1 [Source:HGNC Symbol;Acc:HGNC:30043],4.311644072125695,0,0,0,0,0,1,1,0,2,2,no,no,79.08587257617728
5297,NDUFA8,NADH:ubiquinone oxidoreductase subunit A8 [Source:HGNC Symbol;Acc:HGNC:7692],4.311643029778029,0,1,0,1,1,0,1,1,3,4,no,no,79.07597942223981
2757,FBXL2,F-box and leucine rich repeat protein 2 [Source:HGNC Symbol;Acc:HGNC:13598],4.311490634345613,0,0,0,0,0,0,0,0,0,0,no,no,79.06608626830233
3120,GFM2,GTP dependent ribosome recycling factor mitochondrial 2 [Source:HGNC Symbol;Acc:HGNC:29682],4.311159510474496,0,0,0,0,0,0,1,0,1,1,no,no,79.05619311436486
1595,CNBP,CCHC-type zinc finger nucleic acid binding protein [Source:HGNC Symbol;Acc:HGNC:13164],4.311072460028279,0,0,0,1,1,0,1,0,3,3,no,no,79.04629996042739
6885,RASSF2,Ras association domain family member 2 [Source:HGNC Symbol;Acc:HGNC:9883],4.311070816675895,0,0,0,0,0,0,0,0,0,0,no,no,79.03640680648991
4068,KCNK12,potassium two pore domain channel subfamily K member 12 [Source:HGNC Symbol;Acc:HGNC:6274],4.310955572495568,0,0,0,0,0,0,0,0,0,0,no,no,79.02651365255244
2346,EBNA1BP2,EBNA1 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:15531],4.3106281487307765,0,0,0,0,0,0,0,0,0,0,no,no,79.01662049861496
4939,MPDZ,multiple PDZ domain crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:7208],4.309841113238873,1,0,0,1,0,0,0,1,1,2,no,no,79.00672734467749
1263,CDC23,cell division cycle 23 [Source:HGNC Symbol;Acc:HGNC:1724],4.309485847083357,0,0,0,0,0,0,1,0,1,1,no,no,78.99683419074
6611,PSMD3,"proteasome 26S subunit, non-ATPase 3 [Source:HGNC Symbol;Acc:HGNC:9560]",4.309285524252958,0,0,0,1,0,1,1,0,3,3,no,no,78.98694103680253
6305,POLD1,"DNA polymerase delta 1, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9175]",4.309255583133192,0,0,0,0,0,0,0,0,0,0,no,no,78.97704788286505
2161,DNAJA3,DnaJ heat shock protein family (Hsp40) member A3 [Source:HGNC Symbol;Acc:HGNC:11808],4.308900102451891,0,1,0,1,1,0,1,1,3,4,no,no,78.96715472892757
2253,DPYSL4,dihydropyrimidinase like 4 [Source:HGNC Symbol;Acc:HGNC:3016],4.308829908991837,0,1,1,1,1,1,1,2,4,6,no,no,78.95726157499011
6896,RBBP7,"RB binding protein 7, chromatin remodeling factor [Source:HGNC Symbol;Acc:HGNC:9890]",4.308807955122648,0,0,0,0,0,0,1,0,1,1,no,no,78.94736842105263
7369,SBDS,SBDS ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:19440],4.308554247952676,0,0,0,1,0,0,1,0,2,2,no,no,78.93747526711516
7063,RHOT2,ras homolog family member T2 [Source:HGNC Symbol;Acc:HGNC:21169],4.308335228704113,0,1,0,1,1,0,1,1,3,4,no,no,78.92758211317769
6280,PNN,"pinin, desmosome associated protein [Source:HGNC Symbol;Acc:HGNC:9162]",4.308255807232256,0,0,0,0,0,1,0,0,1,1,no,no,78.91768895924021
7362,SART3,"spliceosome associated factor 3, U4/U6 recycling protein [Source:HGNC Symbol;Acc:HGNC:16860]",4.308151926057216,0,0,0,0,0,0,1,0,1,1,no,no,78.90779580530274
1040,CAP1,cyclase associated actin cytoskeleton regulatory protein 1 [Source:HGNC Symbol;Acc:HGNC:20040],4.30808838815118,0,1,1,1,1,1,1,2,4,6,no,no,78.89790265136526
2798,FCHO2,FCH and mu domain containing endocytic adaptor 2 [Source:HGNC Symbol;Acc:HGNC:25180],4.307848452000351,0,0,0,0,0,0,0,0,0,0,no,no,78.88800949742777
4604,MAGOH,"mago homolog, exon junction complex subunit [Source:HGNC Symbol;Acc:HGNC:6815]",4.307734621278944,0,0,0,0,0,0,0,0,0,0,no,no,78.87811634349029
7373,SBNO1,strawberry notch homolog 1 [Source:HGNC Symbol;Acc:HGNC:22973],4.307683592139018,0,0,0,0,0,0,1,0,1,1,no,no,78.86822318955284
8429,TBC1D15,TBC1 domain family member 15 [Source:HGNC Symbol;Acc:HGNC:25694],4.307660066108474,0,0,0,0,0,0,0,0,0,0,no,no,78.85833003561534
5762,PA2G4,proliferation-associated 2G4 [Source:HGNC Symbol;Acc:HGNC:8550],4.307605517955029,0,0,0,1,0,0,1,0,2,2,no,no,78.84843688167787
6584,PSMA4,proteasome 20S subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:9533],4.30734924736107,0,1,0,0,0,1,1,1,2,3,no,no,78.8385437277404
3334,GRB7,growth factor receptor bound protein 7 [Source:HGNC Symbol;Acc:HGNC:4567],4.307183362575203,0,0,0,0,0,0,0,0,0,0,no,no,78.82865057380293
6289,PNPT1,polyribonucleotide nucleotidyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23166],4.307176002052555,0,0,0,1,0,0,1,0,2,2,no,no,78.81875741986545
4831,MGAT3,"beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7046]",4.30711252459041,0,0,0,0,0,0,0,0,0,0,no,no,78.80886426592798
955,BYSL,bystin like [Source:HGNC Symbol;Acc:HGNC:1157],4.307065420013526,0,0,0,1,0,0,0,0,1,1,no,no,78.7989711119905
1648,COL18A1,collagen type XVIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2195],4.306930678073591,0,0,0,0,0,0,1,0,1,1,no,no,78.78907795805304
6141,PINX1,PIN2 (TERF1) interacting telomerase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:30046],4.306703651680746,0,0,0,0,0,0,0,0,0,0,no,no,78.77918480411556
80,ACAP2,"ArfGAP with coiled-coil, ankyrin repeat and PH domains 2 [Source:HGNC Symbol;Acc:HGNC:16469]",4.306683868687385,0,0,0,1,0,0,0,0,1,1,no,no,78.76929165017808
1749,CRBN,cereblon [Source:HGNC Symbol;Acc:HGNC:30185],4.306509189566662,0,0,0,0,0,0,1,0,1,1,no,no,78.75939849624059
5160,MYO5C,myosin VC [Source:HGNC Symbol;Acc:HGNC:7604],4.3058210721994765,0,1,0,0,0,1,0,1,1,2,no,no,78.74950534230312
7091,RIPK3,receptor interacting serine/threonine kinase 3 [Source:HGNC Symbol;Acc:HGNC:10021],4.305450840487406,0,0,0,0,0,0,0,0,0,0,no,no,78.73961218836565
2175,DNAJC12,DnaJ heat shock protein family (Hsp40) member C12 [Source:HGNC Symbol;Acc:HGNC:28908],4.305411944642295,0,0,0,0,0,0,0,0,0,0,no,no,78.72971903442817
6838,RANBP1,RAN binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9847],4.305229930258986,0,0,0,0,0,0,1,0,1,1,no,no,78.7198258804907
3595,HNRNPDL,heterogeneous nuclear ribonucleoprotein D like [Source:HGNC Symbol;Acc:HGNC:5037],4.30491124478942,0,0,0,0,0,0,0,0,0,0,no,no,78.70993272655322
2702,FAM50B,family with sequence similarity 50 member B [Source:HGNC Symbol;Acc:HGNC:18789],4.304595855813918,0,0,0,0,0,0,0,0,0,0,no,no,78.70003957261575
2450,ELAC2,elaC ribonuclease Z 2 [Source:HGNC Symbol;Acc:HGNC:14198],4.3045820124478364,0,0,0,0,0,0,1,0,1,1,no,no,78.69014641867827
