Index,Gene,Known Functions,Signaling,Transport,Organization,Metabolism,Development
127,DPYD,"['metal ion binding', 'beta-alanine biosynthetic process', '4 iron, 4 sulfur cluster binding', 'thymine catabolic process', 'protein homodimerization activity', 'uracil catabolic process', 'cytosol', 'dihydrouracil dehydrogenase (NAD+) activity', 'thymidine catabolic process', 'uracil binding', 'dihydropyrimidine dehydrogenase (NADP+) activity', 'flavin adenine dinucleotide binding', 'NADP binding', 'purine nucleobase catabolic process', 'oxidation-reduction process', 'NADH dehydrogenase activity']",0,0,0,3,0
128,BIRC7,"['enzyme binding', 'metal ion binding', 'inhibition of cysteine-type endopeptidase activity involved in apoptotic process', 'regulation of cell population proliferation', 'nucleus', 'regulation of natural killer cell apoptotic process', 'protein ubiquitination', 'Golgi apparatus', 'cytosol', 'microtubule organizing center', 'activation of JUN kinase activity', 'cysteine-type endopeptidase inhibitor activity involved in apoptotic process', 'ubiquitin protein ligase activity']",0,0,2,2,0
129,RGS12,"['GTPase activity', 'nuclear matrix', 'plasma membrane', 'regulation of G protein-coupled receptor signaling pathway', 'cytosol', 'GTPase activator activity', 'positive regulation of GTPase activity', 'condensed nuclear chromosome', 'negative regulation of signal transduction', 'synapse', 'nucleolus', 'cell junction', 'dendrite']",2,0,1,0,0
130,APC,"['mitotic cytokinesis', 'positive regulation of protein catabolic process', 'beta-catenin destruction complex assembly', 'protein kinase regulator activity', 'identical protein binding', 'kinetochore', 'nucleoplasm', 'ruffle membrane', 'protein kinase binding', 'beta-catenin binding', 'negative regulation of cyclin-dependent protein serine/threonine kinase activity', 'gamma-catenin binding', 'bicellular tight junction', 'regulation of cell differentiation', 'regulation of attachment of spindle microtubules to kinetochore', 'cell-cell adherens junction', 'catenin complex', 'positive regulation of cell migration', 'lateral plasma membrane', 'positive regulation of apoptotic process', 'cytoplasmic microtubule', 'cellular response to DNA damage stimulus', 'Wnt signalosome', 'positive regulation of protein localization to centrosome', 'dynein complex binding', 'cytosol', 'mitotic spindle assembly checkpoint', 'negative regulation of cell population proliferation', 'beta-catenin destruction complex disassembly', 'lamellipodium', 'positive regulation of pseudopodium assembly', 'beta-catenin destruction complex', 'negative regulation of microtubule depolymerization', 'bicellular tight junction assembly', 'positive regulation of cold-induced thermogenesis', 'perinuclear region of cytoplasm', 'cell adhesion', 'insulin receptor signaling pathway', 'ubiquitin protein ligase binding', 'protein homooligomerization', 'microtubule plus-end binding', 'centrosome', 'negative regulation of canonical Wnt signaling pathway', 'cell cycle arrest', 'cell fate specification', 'protein deubiquitination', 'pattern specification process']",2,1,4,4,1
131,PCDH8,"['morphogenesis of embryonic epithelium', 'chemical synaptic transmission', 'glutamatergic synapse', 'calcium ion binding', 'regulation of synaptic membrane adhesion', 'integral component of postsynaptic membrane', 'homophilic cell adhesion via plasma membrane adhesion molecules', 'cell junction', 'presynaptic membrane', 'somitogenesis', 'dendrite']",1,0,2,2,1
132,RAC3,"['growth cone', 'positive regulation of cell adhesion mediated by integrin', 'plasma membrane', 'cell projection assembly', 'regulation of small GTPase mediated signal transduction', 'regulation of neuron maturation', 'protein kinase binding', 'neuronal cell body', 'homeostasis of number of cells within a tissue', 'neuron projection development', 'extracellular exosome', 'GTP binding', 'calcium-dependent protein binding', 'cerebral cortex GABAergic interneuron development', 'engulfment of apoptotic cell', 'endomembrane system', 'positive regulation of substrate adhesion-dependent cell spreading', 'cell migration', 'cytosol', 'lamellipodium', 'GTPase activity', 'filamentous actin', 'actin cytoskeleton reorganization', 'perinuclear region of cytoplasm', 'positive regulation of actin filament polymerization', 'neuromuscular process controlling balance', 'Rho protein signal transduction', 'synaptic transmission, GABAergic']",3,0,4,2,2
133,FAM168B,"['integral component of membrane', 'extracellular exosome', 'plasma membrane', 'perinuclear region of cytoplasm', 'axon']",0,0,0,0,0
134,RHOG,"['positive regulation of protein localization to plasma membrane', 'plasma membrane', 'focal adhesion', 'secretory granule membrane', 'regulation of small GTPase mediated signal transduction', 'actin filament organization', 'protein kinase binding', 'positive regulation of cell population proliferation', 'extracellular exosome', 'GTP binding', 'Rac protein signal transduction', 'cell cortex', 'establishment or maintenance of cell polarity', 'cell projection', 'endoplasmic reticulum membrane', 'activation of GTPase activity', 'cytosol', 'regulation of actin cytoskeleton organization', 'cell chemotaxis', 'positive regulation of protein kinase B signaling', 'GTPase activity', 'regulation of ruffle assembly', 'positive regulation of transcription, DNA-templated', 'Rho protein signal transduction', 'neutrophil degranulation', 'regulation of cell shape']",2,1,4,1,0
135,PRKACB,"['negative regulation of meiotic cell cycle', 'plasma membrane', 'nucleoplasm', 'blood coagulation', 'ciliary base', 'magnesium ion binding', 'adenylate cyclase-modulating G protein-coupled receptor signaling pathway', 'extracellular exosome', 'activation of protein kinase A activity', 'neural tube closure', 'cellular response to glucagon stimulus', 'regulation of protein processing', 'renal water homeostasis', 'stimulatory C-type lectin receptor signaling pathway', 'cAMP-dependent protein kinase activity', 'high-density lipoprotein particle assembly', 'cytosol', 'intercellular bridge', 'protein kinase A regulatory subunit binding', 'negative regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning', 'response to clozapine', 'perinuclear region of cytoplasm', 'ubiquitin protein ligase binding', 'centrosome', 'cAMP-dependent protein kinase complex', 'ATP binding']",2,0,1,2,0
136,ITGB2,"['phagocytosis, engulfment', 'metal ion binding', 'heterotypic cell-cell adhesion', 'focal adhesion', 'neutrophil chemotaxis', 'extracellular matrix organization', 'apoptotic process', 'endodermal cell differentiation', 'receptor internalization', 'protein kinase binding', 'ICAM-3 receptor activity', 'positive regulation of microglial cell activation', 'cargo receptor activity', 'positive regulation of prostaglandin-E synthase activity', 'cell adhesion mediated by integrin', 'positive regulation of angiogenesis', 'extracellular exosome', 'cytoplasmic region', 'leukocyte cell-cell adhesion', 'cell-matrix adhesion', 'integrin alphaL-beta2 complex', 'negative regulation of dopamine metabolic process', 'positive regulation of neutrophil degranulation', 'ficolin-1-rich granule membrane', 'positive regulation of nitric oxide biosynthetic process', 'positive regulation of neuron death', 'integrin binding', 'positive regulation of superoxide anion generation', 'cytokine-mediated signaling pathway', 'cell-cell adhesion via plasma-membrane adhesion molecules', 'amyloid-beta clearance', 'cell-cell signaling', 'receptor clustering', 'plasma membrane raft', 'cellular extravasation', 'external side of plasma membrane', 'positive regulation of NF-kappaB transcription factor activity', 'toll-like receptor 4 signaling pathway', 'endothelial cell migration', 'integrin alphaM-beta2 complex', 'regulation of peptidyl-tyrosine phosphorylation', 'natural killer cell activation', 'protein heterodimerization activity', 'tertiary granule membrane', 'leukocyte migration involved in inflammatory response', 'cellular response to low-density lipoprotein particle stimulus', 'aging', 'amyloid-beta binding', 'positive regulation of protein targeting to membrane', 'integrin-mediated signaling pathway', 'specific granule membrane', 'heat shock protein binding', 'regulation of cell shape', 'complement component C3b binding']",3,0,2,3,2
137,HSPB1,"['positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway', 'nucleus', 'plasma membrane', 'focal adhesion', 'positive regulation of blood vessel endothelial cell migration', 'protein homodimerization activity', 'protein kinase C inhibitor activity', 'regulation of I-kappaB kinase/NF-kappaB signaling', 'protein folding chaperone', 'regulation of translational initiation', 'protein kinase C binding', 'positive regulation of angiogenesis', 'extracellular exosome', 'anterograde axonal protein transport', 'proteasome complex', 'positive regulation of interleukin-1 beta production', 'response to virus', 'regulation of autophagy', 'axon cytoplasm', 'ubiquitin binding', 'Z disc', 'negative regulation of protein serine/threonine kinase activity', 'retina homeostasis', 'cytosol', 'positive regulation of tumor necrosis factor biosynthetic process', 'chaperone-mediated protein folding', 'RNA binding', 'platelet aggregation', 'response to unfolded protein', 'negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway', 'regulation of mRNA stability', 'spindle']",2,1,1,2,2
138,FARP1,"['filopodium', 'extrinsic component of cytoplasmic side of plasma membrane', 'cytoskeleton', 'synapse assembly', 'regulation of Rho protein signal transduction', 'negative regulation of phosphatase activity', 'cytoskeletal protein binding', 'cytosol', 'Rac guanyl-nucleotide exchange factor activity', 'dendrite morphogenesis', 'dendritic spine', 'cell junction']",2,0,3,1,1
139,PSMD10,"['SCF-dependent proteasomal ubiquitin-dependent protein catabolic process', 'tumor necrosis factor-mediated signaling pathway', 'cytoplasmic sequestering of NF-kappaB', 'Fc-epsilon receptor signaling pathway', 'nucleoplasm', 'transcription factor binding', 'anaphase-promoting complex-dependent catabolic process', 'post-translational protein modification', 'positive regulation of proteasomal ubiquitin-dependent protein catabolic process', 'negative regulation of G2/M transition of mitotic cell cycle', 'Wnt signaling pathway, planar cell polarity pathway', 'regulation of cellular amino acid metabolic process', 'regulation of transcription from RNA polymerase II promoter in response to hypoxia', 'transmembrane transport', 'negative regulation of DNA damage response, signal transduction by p53 class mediator', 'negative regulation of transcription by RNA polymerase II', 'positive regulation of cell growth', 'regulation of hematopoietic stem cell differentiation', 'positive regulation of protein ubiquitination', 'proteasome regulatory particle assembly', 'interleukin-1-mediated signaling pathway', 'stimulatory C-type lectin receptor signaling pathway', 'positive regulation of canonical Wnt signaling pathway', 'cytosol', 'intermediate filament cytoskeleton', 'proteasome regulatory particle, base subcomplex', 'antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent', 'negative regulation of MAPK cascade', 'positive regulation of cyclin-dependent protein serine/threonine kinase activity', 'T cell receptor signaling pathway', 'regulation of mRNA stability', 'negative regulation of canonical Wnt signaling pathway', 'NIK/NF-kappaB signaling', 'protein deubiquitination', 'protein polyubiquitination', 'negative regulation of release of cytochrome c from mitochondria']",3,1,2,5,1
